Timestamp,CPU_usage,Num_processes,Interrupts_per_sec,DSK-write,DSK-read,RAM-percentage,Unique_IPs,Num_Sockets,Upload_speed,Download_speed,Attack_Type
2023-12-05 20:19:53,1.0,176,1381,150.44,1885.07,8.8,8,54,0.0,67860.0,syn flood
2023-12-05 20:19:55,0.5,176,1489,150.44,1885.07,8.8,8,56,554.0,63153.0,syn flood
2023-12-05 20:19:57,0.5,176,1324,150.44,1885.07,8.8,8,57,0.0,63540.0,syn flood
2023-12-05 20:20:00,0.0,176,1647,150.44,1885.07,8.8,8,58,710.0,68094.0,syn flood
2023-12-05 20:20:02,0.0,176,1530,150.44,1885.07,8.8,8,59,468.0,65070.0,syn flood
2023-12-05 20:20:04,0.0,176,1386,150.44,1885.07,8.8,8,58,1264.0,49388.0,syn flood
2023-12-05 20:20:06,0.0,176,1556,150.44,1885.07,8.8,8,59,710.0,67914.0,syn flood
2023-12-05 20:20:08,0.0,175,1535,150.44,1885.07,8.8,8,59,554.0,67994.0,syn flood
2023-12-05 20:20:10,0.5,175,1403,150.44,1885.07,8.8,8,58,1150.0,59994.0,syn flood
2023-12-05 20:20:12,0.5,175,1395,150.44,1885.07,8.8,8,58,440.0,66480.0,syn flood
2023-12-05 20:20:15,0.5,175,1435,150.44,1885.07,8.8,8,56,0.0,67380.0,syn flood
2023-12-05 20:20:17,0.8,175,1503,150.44,1885.07,8.8,8,58,628.0,66810.0,syn flood
2023-12-05 20:20:19,0.0,175,1359,150.44,1885.07,8.8,8,54,0.0,65760.0,syn flood
2023-12-05 20:20:21,0.0,175,1542,150.44,1885.07,8.8,8,55,554.0,66254.0,syn flood
2023-12-05 20:20:23,1.0,175,1386,150.44,1885.07,8.8,8,55,0.0,67620.0,syn flood
2023-12-05 20:20:25,0.3,175,1549,150.44,1885.07,8.8,8,55,554.0,67902.0,syn flood
2023-12-05 20:20:27,0.3,175,1352,150.44,1885.07,8.8,8,55,0.0,66300.0,syn flood
2023-12-05 20:20:30,0.8,175,1646,150.44,1885.07,8.8,8,53,710.0,68154.0,syn flood
2023-12-05 20:20:32,0.0,175,1374,150.44,1885.07,8.8,8,53,0.0,67920.0,syn flood
2023-12-05 20:20:34,0.0,175,1762,150.44,1885.07,8.8,8,53,1108.0,69448.0,syn flood
2023-12-05 20:20:36,0.0,175,1773,150.44,1885.07,8.8,8,50,1264.0,71468.0,syn flood
2023-12-05 20:20:38,0.0,175,1499,150.44,1885.07,8.8,8,50,554.0,67034.0,syn flood
2023-12-05 20:20:40,0.0,175,1489,150.44,1885.07,8.8,8,50,220.0,61540.0,syn flood
2023-12-05 20:20:42,1.3,175,1378,150.44,1885.07,8.8,8,50,0.0,66240.0,syn flood
2023-12-05 20:20:45,0.8,175,1376,150.45,1885.07,8.8,8,49,0.0,67800.0,syn flood
2023-12-05 20:20:47,0.8,175,1321,150.45,1885.07,8.8,8,51,0.0,65640.0,syn flood
2023-12-05 20:20:49,0.3,175,1351,150.45,1885.07,8.8,8,52,0.0,66180.0,syn flood
2023-12-05 20:20:51,0.0,175,1512,150.45,1885.07,8.8,8,53,710.0,65274.0,syn flood
2023-12-05 20:20:53,1.3,175,1262,150.45,1885.07,8.8,8,53,0.0,60900.0,syn flood
2023-12-05 20:20:55,0.8,175,1511,150.45,1885.07,8.8,8,52,710.0,65874.0,syn flood
2023-12-05 20:20:57,0.0,175,1532,150.45,1885.07,8.8,8,54,710.0,66834.0,syn flood
2023-12-05 20:21:00,0.3,175,1543,150.45,1885.07,8.8,8,51,554.0,67274.0,syn flood
2023-12-05 20:21:02,0.0,175,1455,150.45,1885.07,8.8,8,52,0.0,69840.0,syn flood
2023-12-05 20:21:04,0.3,175,1731,150.45,1885.07,8.8,8,53,1264.0,68228.0,syn flood
2023-12-05 20:21:06,0.3,175,1616,150.45,1885.07,8.8,8,53,1420.0,62008.0,syn flood
2023-12-05 20:21:08,0.3,175,1510,150.45,1885.07,8.8,8,54,710.0,66234.0,syn flood
2023-12-05 20:21:10,0.0,175,1628,150.45,1885.07,8.8,8,54,710.0,69714.0,syn flood
2023-12-05 20:21:12,1.3,175,1354,150.45,1885.07,8.8,8,54,0.0,67680.0,syn flood
2023-12-05 20:21:15,1.5,175,1349,150.45,1885.07,8.8,8,56,0.0,65340.0,syn flood
2023-12-05 20:21:17,0.8,175,1214,150.45,1885.07,8.8,8,56,0.0,58980.0,syn flood
2023-12-05 20:21:19,0.0,175,1356,150.45,1885.07,8.8,8,57,0.0,66360.0,syn flood
2023-12-05 20:21:21,0.0,175,1406,150.45,1885.07,8.8,8,55,0.0,67440.0,syn flood
2023-12-05 20:21:23,0.3,175,1658,150.45,1885.07,8.8,8,56,710.0,68274.0,syn flood
2023-12-05 20:21:25,0.5,175,1508,150.45,1885.07,8.8,8,55,710.0,59522.0,syn flood
2023-12-05 20:21:27,0.0,175,1547,150.45,1885.07,8.8,8,55,554.0,67094.0,syn flood
2023-12-05 20:21:30,0.5,175,1521,150.45,1885.07,8.8,8,56,710.0,64294.0,syn flood
2023-12-05 20:21:32,0.0,175,1374,150.45,1885.07,8.8,8,55,0.0,69480.0,syn flood
2023-12-05 20:21:34,0.3,175,1579,150.45,1885.07,8.8,8,57,1420.0,63828.0,syn flood
2023-12-05 20:21:36,1.0,175,1686,150.45,1885.07,8.8,8,57,1108.0,69208.0,syn flood
2023-12-05 20:21:38,0.5,175,1397,150.45,1885.07,8.8,8,58,0.0,68040.0,syn flood
2023-12-05 20:21:40,0.0,176,1549,150.45,1885.07,8.8,8,59,774.0,66354.0,syn flood
2023-12-05 20:21:42,2.0,176,1379,150.45,1885.07,8.8,8,56,0.0,68040.0,syn flood
2023-12-05 20:21:45,1.5,176,1229,150.45,1885.07,8.8,8,58,0.0,60000.0,syn flood
2023-12-05 20:21:47,1.0,176,1345,150.45,1885.07,8.8,8,56,0.0,65820.0,syn flood
2023-12-05 20:21:49,0.5,176,1338,150.45,1885.07,8.8,8,57,0.0,65700.0,syn flood
2023-12-05 20:21:51,0.0,176,1363,150.45,1885.07,8.8,8,56,0.0,66780.0,syn flood
2023-12-05 20:21:53,0.0,176,1758,150.45,1885.07,8.8,8,58,1420.0,66408.0,syn flood
2023-12-05 20:21:55,0.3,176,1578,150.45,1885.07,8.8,8,59,710.0,64854.0,syn flood
2023-12-05 20:21:57,0.3,176,1566,150.45,1885.07,8.8,8,57,710.0,69294.0,syn flood
2023-12-05 20:22:00,0.0,176,1623,150.45,1885.07,8.8,8,57,554.0,66134.0,syn flood
2023-12-05 20:22:02,0.0,176,1499,150.45,1885.07,8.8,8,55,0.0,69960.0,syn flood
2023-12-05 20:22:04,0.0,176,1688,150.45,1885.07,8.8,8,56,710.0,69954.0,syn flood
2023-12-05 20:22:06,0.3,175,1638,150.45,1885.07,8.8,8,55,710.0,68454.0,syn flood
2023-12-05 20:22:08,0.8,176,1279,150.45,1885.07,8.8,8,55,0.0,59460.0,syn flood
2023-12-05 20:22:10,0.0,176,1597,150.45,1885.07,8.8,8,58,994.0,68714.0,syn flood
2023-12-05 20:22:13,0.8,176,941,150.45,1885.07,8.8,8,55,440.0,41520.0,syn flood
2023-12-05 20:22:15,0.8,176,1087,150.45,1885.07,8.8,8,55,0.0,45120.0,syn flood
2023-12-05 20:22:17,0.3,176,1573,150.45,1885.07,8.8,8,52,554.0,68894.0,syn flood
2023-12-05 20:22:19,0.3,176,1449,150.45,1885.07,8.8,8,53,242.0,61584.0,syn flood
2023-12-05 20:22:21,0.0,176,1368,150.45,1885.07,8.8,8,53,0.0,65520.0,syn flood
2023-12-05 20:22:23,0.3,176,1734,150.45,1885.07,8.8,8,52,1420.0,70008.0,syn flood
2023-12-05 20:22:25,0.5,176,1561,150.45,1885.07,8.8,8,52,554.0,69282.0,syn flood
2023-12-05 20:22:28,0.0,176,1507,150.46,1885.07,8.8,8,52,468.0,66990.0,syn flood
2023-12-05 20:22:30,0.0,176,1724,150.46,1885.07,8.8,8,53,1264.0,66788.0,syn flood
2023-12-05 20:22:32,1.3,176,1414,150.46,1885.07,8.8,8,51,0.0,69360.0,syn flood
2023-12-05 20:22:34,1.7,176,1459,150.46,1885.07,8.8,8,53,0.0,69960.0,syn flood
2023-12-05 20:22:36,0.5,176,1575,150.46,1885.07,8.8,8,54,710.0,68514.0,syn flood
2023-12-05 20:22:38,1.0,176,1265,150.46,1885.07,8.8,8,53,0.0,59460.0,syn flood
2023-12-05 20:22:40,0.0,176,1480,150.46,1885.07,8.8,8,54,220.0,67420.0,syn flood
2023-12-05 20:22:43,0.0,176,1387,150.46,1885.07,8.8,8,52,0.0,68220.0,syn flood
2023-12-05 20:22:45,0.5,177,1398,150.46,1885.07,8.8,8,54,0.0,68340.0,syn flood
2023-12-05 20:22:47,0.0,176,1449,150.46,1885.07,8.8,8,57,710.0,59934.0,syn flood
2023-12-05 20:22:49,0.3,176,1555,150.46,1885.07,8.8,8,53,710.0,68034.0,syn flood
2023-12-05 20:22:51,0.0,175,1341,150.46,1885.07,8.8,8,54,0.0,66060.0,syn flood
2023-12-05 20:22:53,0.8,175,1696,150.46,1885.07,8.8,8,53,1264.0,65168.0,syn flood
2023-12-05 20:22:55,1.8,175,1551,150.46,1885.07,8.8,8,54,710.0,67974.0,syn flood
2023-12-05 20:22:58,0.0,175,1353,150.46,1885.07,8.8,8,50,0.0,66480.0,syn flood
2023-12-05 20:23:00,0.0,175,1818,150.46,1885.07,8.8,8,51,1264.0,70208.0,syn flood
2023-12-05 20:23:02,0.8,174,1366,150.46,1885.07,8.8,8,51,0.0,66900.0,syn flood
2023-12-05 20:23:04,0.3,174,1460,150.46,1885.07,8.8,8,53,0.0,70242.0,syn flood
2023-12-05 20:23:06,0.3,174,1702,150.46,1885.07,8.8,8,55,636.0,67138.0,syn flood
2023-12-05 20:23:08,1.0,175,1391,150.46,1885.07,8.8,8,52,0.0,68400.0,syn flood
2023-12-05 20:23:11,0.0,175,1400,150.46,1885.07,8.8,8,54,0.0,67560.0,syn flood
2023-12-05 20:23:13,0.0,175,1465,150.46,1885.07,8.8,8,54,710.0,59094.0,syn flood
2023-12-05 20:23:15,0.0,175,1478,150.46,1885.07,8.8,8,55,710.0,63934.0,syn flood
2023-12-05 20:23:17,0.0,175,1662,150.46,1885.07,8.8,8,57,710.0,66594.0,syn flood
2023-12-05 20:23:19,0.0,175,1665,150.46,1885.07,8.8,8,56,1420.0,66448.0,syn flood
2023-12-05 20:23:21,0.0,175,1308,150.46,1885.07,8.8,8,56,0.0,61260.0,syn flood
2023-12-05 20:23:23,0.0,175,1679,150.46,1885.07,8.8,8,56,1420.0,67548.0,syn flood
2023-12-05 20:23:26,0.5,175,1569,150.46,1885.07,8.8,8,57,710.0,67462.0,syn flood
2023-12-05 20:23:28,0.0,175,1373,150.46,1885.07,8.8,8,59,0.0,66900.0,syn flood
2023-12-05 20:23:30,0.3,176,1718,150.46,1885.07,8.8,8,57,1264.0,67328.0,syn flood
2023-12-05 20:23:32,1.5,176,1258,150.46,1885.07,8.8,8,57,0.0,63420.0,syn flood
2023-12-05 20:23:34,0.3,176,1387,150.46,1885.07,8.8,8,56,0.0,67680.0,syn flood
2023-12-05 20:23:36,0.0,176,1772,150.46,1885.07,8.8,8,57,1186.0,68108.0,syn flood
2023-12-05 20:23:38,0.8,176,1368,150.46,1885.07,8.8,8,55,0.0,66480.0,syn flood
2023-12-05 20:23:41,0.0,176,1417,150.46,1885.07,8.8,8,57,220.0,66700.0,syn flood
2023-12-05 20:23:43,0.0,176,1603,150.46,1885.07,8.8,8,59,1420.0,57888.0,syn flood
2023-12-05 20:23:45,0.8,176,1586,150.46,1885.07,8.8,8,57,710.0,67794.0,syn flood
2023-12-05 20:23:47,0.0,176,1531,150.46,1885.07,8.8,8,59,710.0,67554.0,syn flood
2023-12-05 20:23:49,0.0,176,1638,150.46,1885.07,8.8,8,58,1420.0,65508.0,syn flood
2023-12-05 20:23:51,0.0,176,1351,150.46,1885.07,8.8,8,58,0.0,65580.0,syn flood
2023-12-05 20:23:53,1.3,175,1542,150.46,1885.07,8.8,8,59,710.0,64474.0,syn flood
2023-12-05 20:23:56,1.0,175,1403,150.46,1885.07,8.8,8,57,0.0,68820.0,syn flood
2023-12-05 20:23:58,1.8,175,1154,150.46,1885.07,8.8,8,59,0.0,54060.0,syn flood
2023-12-05 20:24:00,0.0,175,1407,150.46,1885.07,8.8,8,59,0.0,68220.0,syn flood
2023-12-05 20:24:02,0.5,175,1291,150.46,1885.07,8.8,8,59,0.0,59400.0,syn flood
2023-12-05 20:24:04,0.5,175,1383,150.46,1885.07,8.8,8,57,0.0,66900.0,syn flood
2023-12-05 20:24:06,0.0,175,1774,150.46,1885.07,8.8,8,59,1264.0,69068.0,syn flood
2023-12-05 20:24:08,1.0,175,1410,150.46,1885.07,8.8,8,59,0.0,68160.0,syn flood
2023-12-05 20:24:11,0.0,175,1422,150.47,1885.07,8.8,8,60,440.0,67560.0,syn flood
2023-12-05 20:24:13,0.0,175,1752,150.47,1885.07,8.8,8,62,1860.0,61968.0,syn flood
2023-12-05 20:24:15,0.8,175,1583,150.47,1885.07,8.8,8,59,710.0,68214.0,syn flood
2023-12-05 20:24:17,0.0,175,1575,150.47,1885.07,8.8,8,60,710.0,66054.0,syn flood
2023-12-05 20:24:19,0.0,175,1815,150.47,1885.07,8.8,8,57,1420.0,67848.0,syn flood
2023-12-05 20:24:21,2.0,175,1340,150.47,1885.07,8.8,8,57,0.0,66240.0,syn flood
2023-12-05 20:24:23,0.3,175,1371,150.47,1885.07,8.8,8,59,0.0,66660.0,syn flood
2023-12-05 20:24:26,0.3,175,1477,150.47,1885.07,8.8,8,58,710.0,61702.0,syn flood
2023-12-05 20:24:28,1.8,175,1347,150.47,1885.07,8.8,8,58,0.0,66540.0,syn flood
2023-12-05 20:24:30,0.0,175,1321,150.47,1885.07,8.8,8,55,0.0,64320.0,syn flood
2023-12-05 20:24:32,0.8,175,1248,150.47,1885.07,8.8,8,55,0.0,61140.0,syn flood
2023-12-05 20:24:34,0.0,175,1490,150.47,1885.07,8.8,8,58,0.0,66300.0,syn flood
2023-12-05 20:24:36,0.0,176,1726,150.47,1885.07,8.8,8,57,710.0,68874.0,syn flood
2023-12-05 20:24:38,0.8,176,1479,150.47,1885.07,8.8,8,58,710.0,64614.0,syn flood
2023-12-05 20:24:41,0.0,176,1458,150.47,1885.07,8.8,8,57,220.0,68320.0,syn flood
2023-12-05 20:24:43,0.0,176,1573,150.47,1885.07,8.8,8,59,1420.0,60168.0,syn flood
2023-12-05 20:24:45,0.3,176,1506,150.47,1885.07,8.8,8,57,710.0,66774.0,syn flood
2023-12-05 20:24:47,0.0,176,1375,150.47,1885.07,8.8,8,58,554.0,58154.0,syn flood
2023-12-05 20:24:49,0.3,175,1499,150.47,1885.07,8.8,8,60,1420.0,55428.0,syn flood
2023-12-05 20:24:51,1.8,175,1219,150.47,1885.07,8.8,8,56,0.0,58380.0,syn flood
2023-12-05 20:24:53,0.3,175,1300,150.47,1885.07,8.8,8,58,0.0,63360.0,syn flood
2023-12-05 20:24:56,1.5,175,1519,150.47,1885.07,8.8,8,57,554.0,65294.0,syn flood
2023-12-05 20:24:58,0.8,175,1409,150.47,1885.07,8.8,8,58,0.0,68068.0,syn flood
2023-12-05 20:25:00,0.0,175,1372,150.47,1885.07,8.8,8,59,0.0,66720.0,syn flood
2023-12-05 20:25:02,0.0,175,1614,150.47,1885.07,8.8,8,55,0.0,67200.0,syn flood
2023-12-05 20:25:04,0.5,175,1591,150.47,1885.07,8.8,8,57,710.0,68154.0,syn flood
2023-12-05 20:25:06,0.0,175,1256,150.47,1885.07,8.8,8,55,0.0,59940.0,syn flood
2023-12-05 20:25:09,1.5,175,1557,150.47,1885.07,8.8,8,56,710.0,67554.0,syn flood
2023-12-05 20:25:11,0.0,175,1424,150.47,1885.07,8.8,8,54,0.0,70020.0,syn flood
2023-12-05 20:25:13,0.0,175,1654,150.47,1885.07,8.8,8,55,1264.0,66308.0,syn flood
2023-12-05 20:25:15,0.5,175,1496,150.47,1885.07,8.8,8,56,710.0,66354.0,syn flood
2023-12-05 20:25:17,0.5,175,1534,150.47,1885.07,8.8,8,53,554.0,65714.0,syn flood
2023-12-05 20:25:19,0.0,175,1564,150.47,1885.07,8.8,8,55,710.0,66834.0,syn flood
2023-12-05 20:25:21,1.0,175,1375,150.47,1885.07,8.8,8,52,0.0,66900.0,syn flood
2023-12-05 20:25:23,0.3,175,1372,150.47,1885.07,8.8,8,53,0.0,67440.0,syn flood
2023-12-05 20:25:26,0.5,175,1565,150.47,1885.07,8.8,8,55,710.0,67162.0,syn flood
2023-12-05 20:25:28,1.5,175,1330,150.47,1885.07,8.8,8,52,0.0,65760.0,syn flood
2023-12-05 20:25:30,0.0,175,1348,150.47,1885.07,8.8,8,53,0.0,66240.0,syn flood
2023-12-05 20:25:32,0.3,175,1771,150.47,1885.07,8.8,8,53,1264.0,69428.0,syn flood
2023-12-05 20:25:34,0.5,175,1619,150.47,1885.07,8.8,8,53,554.0,69854.0,syn flood
2023-12-05 20:25:36,1.0,175,1240,150.47,1885.07,8.8,8,49,0.0,58800.0,syn flood
2023-12-05 20:25:38,0.5,175,1582,150.47,1885.07,8.8,8,51,710.0,67054.0,syn flood
2023-12-05 20:25:41,0.0,175,1351,150.47,1885.07,8.8,8,51,0.0,66960.0,syn flood
2023-12-05 20:25:43,0.5,175,1626,150.47,1885.07,8.8,8,50,1420.0,65188.0,syn flood
2023-12-05 20:25:45,0.0,175,1560,150.47,1885.07,8.8,8,52,710.0,68154.0,syn flood
2023-12-05 20:25:47,0.0,175,1492,150.47,1885.07,8.8,8,49,710.0,64734.0,syn flood
2023-12-05 20:25:49,0.0,175,1537,150.47,1885.07,8.8,8,50,554.0,68954.0,syn flood
2023-12-05 20:25:51,1.0,175,1373,150.47,1885.07,8.8,8,48,0.0,66180.0,syn flood
2023-12-05 20:25:54,1.0,175,1326,150.47,1885.07,8.8,8,50,0.0,64920.0,syn flood
2023-12-05 20:25:56,0.0,175,1478,150.48,1885.07,8.8,8,52,710.0,65334.0,syn flood
2023-12-05 20:25:58,0.8,175,1486,150.48,1885.07,8.8,8,49,710.0,68034.0,syn flood
2023-12-05 20:26:00,0.3,175,1294,150.48,1885.07,8.8,8,49,0.0,66780.0,syn flood
2023-12-05 20:26:02,0.0,175,1801,150.48,1885.07,8.8,8,50,1420.0,67668.0,syn flood
2023-12-05 20:26:04,0.3,175,1549,150.48,1885.07,8.8,8,51,710.0,68214.0,syn flood
2023-12-05 20:26:06,0.5,175,1371,150.48,1885.07,8.8,8,52,0.0,66420.0,syn flood
2023-12-05 20:26:09,0.3,175,1689,150.48,1885.07,8.8,8,53,952.0,65358.0,syn flood
2023-12-05 20:26:11,0.5,175,1183,150.48,1885.07,8.8,8,55,440.0,56760.0,syn flood
2023-12-05 20:26:13,1.0,175,1537,150.48,1885.07,8.8,8,54,1150.0,66294.0,syn flood
2023-12-05 20:26:15,0.5,175,1543,150.48,1885.07,8.8,8,54,710.0,65634.0,syn flood
2023-12-05 20:26:17,0.3,175,1550,150.48,1885.07,8.8,8,53,710.0,65634.0,syn flood
2023-12-05 20:26:19,0.0,175,1513,150.48,1885.07,8.8,8,55,710.0,65214.0,syn flood
2023-12-05 20:26:21,0.5,175,1306,150.48,1885.07,8.8,8,55,0.0,64380.0,syn flood
2023-12-05 20:26:23,1.3,175,1445,150.48,1885.07,8.8,8,55,0.0,66720.0,syn flood
2023-12-05 20:26:26,0.0,175,1352,150.48,1885.07,8.8,8,56,0.0,65668.0,syn flood
2023-12-05 20:26:28,1.0,175,1680,150.48,1885.07,8.8,8,54,1108.0,68848.0,syn flood
2023-12-05 20:26:30,0.0,175,1325,150.48,1885.07,8.8,8,55,0.0,66000.0,syn flood
2023-12-05 20:26:32,0.0,175,1718,150.48,1885.07,8.8,8,56,1264.0,68508.0,syn flood
2023-12-05 20:26:34,1.0,175,1598,150.48,1885.07,8.8,8,55,710.0,69234.0,syn flood
2023-12-05 20:26:36,1.0,175,1406,150.48,1885.07,8.8,8,55,0.0,69120.0,syn flood
2023-12-05 20:26:38,0.8,176,1401,150.48,1885.07,8.8,8,58,710.0,61314.0,syn flood
2023-12-05 20:26:41,0.8,176,1380,150.48,1885.07,8.8,8,58,0.0,68460.0,syn flood
2023-12-05 20:26:43,0.3,175,1467,150.48,1885.07,8.8,8,55,0.0,66960.0,syn flood
2023-12-05 20:26:45,0.0,175,1559,150.48,1885.07,8.8,8,57,710.0,65994.0,syn flood
2023-12-05 20:26:47,0.0,175,1539,150.48,1885.07,8.8,8,58,710.0,68634.0,syn flood
2023-12-05 20:26:49,0.0,175,1567,150.48,1885.07,8.8,8,57,710.0,66714.0,syn flood
2023-12-05 20:26:51,0.5,175,1329,150.48,1885.07,8.8,8,57,0.0,64560.0,syn flood
2023-12-05 20:26:53,0.8,175,1478,150.48,1885.07,8.8,8,56,710.0,66174.0,syn flood
2023-12-05 20:26:56,0.3,175,1381,150.48,1885.07,8.8,8,57,0.0,67680.0,syn flood
2023-12-05 20:26:58,0.3,175,1760,150.48,1885.07,8.8,8,59,1420.0,68988.0,syn flood
2023-12-05 20:27:00,0.0,175,1294,150.48,1885.07,8.8,8,57,0.0,64440.0,syn flood
2023-12-05 20:27:02,0.0,175,1677,150.48,1885.07,8.8,8,59,1420.0,58188.0,syn flood
2023-12-05 20:27:04,0.0,175,1735,150.48,1885.07,8.8,8,58,1264.0,67388.0,syn flood
2023-12-05 20:27:06,1.0,175,1393,150.48,1885.07,8.8,8,58,0.0,67500.0,syn flood
2023-12-05 20:27:08,0.0,175,1538,150.48,1885.07,8.8,8,57,710.0,66834.0,syn flood
2023-12-05 20:27:11,3.0,175,1401,150.48,1885.07,8.8,8,57,0.0,68520.0,syn flood
2023-12-05 20:27:13,1.0,175,1232,150.48,1885.07,8.8,8,59,0.0,59820.0,syn flood
2023-12-05 20:27:15,0.0,175,1428,150.48,1885.07,8.8,8,58,554.0,62114.0,syn flood
2023-12-05 20:27:17,0.0,175,1507,150.48,1885.07,8.8,8,58,554.0,66194.0,syn flood
2023-12-05 20:27:19,0.0,175,1574,150.48,1885.07,8.8,8,55,710.0,68454.0,syn flood
2023-12-05 20:27:21,1.3,175,1500,150.48,1885.07,8.8,8,56,0.0,65580.0,syn flood
2023-12-05 20:27:23,0.5,175,1496,150.48,1885.07,8.8,8,58,710.0,64974.0,syn flood
2023-12-05 20:27:26,0.0,175,1340,150.48,1885.07,8.8,8,56,0.0,64708.0,syn flood
2023-12-05 20:27:28,0.3,175,1164,150.48,1885.07,8.8,8,58,1420.0,37528.0,syn flood
2023-12-05 20:27:30,0.0,175,802,150.48,1885.07,8.8,8,56,0.0,36600.0,syn flood
2023-12-05 20:27:32,0.3,175,1262,150.48,1885.07,8.8,8,58,1420.0,43728.0,syn flood
2023-12-05 20:27:34,0.0,175,1343,150.49,1885.07,8.8,8,58,710.0,56394.0,syn flood
2023-12-05 20:27:36,1.0,175,1291,150.49,1885.07,8.8,8,58,0.0,61860.0,syn flood
2023-12-05 20:27:38,7.3,175,1565,150.49,1885.07,8.9,8,60,710.0,66654.0,syn flood
2023-12-05 20:27:41,2.0,175,2797,150.49,1885.07,9.0,8,57,220.0,65380.0,syn flood
2023-12-05 20:27:43,1.3,175,1271,150.49,1885.07,8.9,8,59,0.0,57000.0,syn flood
2023-12-05 20:27:45,0.0,175,1370,150.49,1885.07,8.9,8,59,0.0,65820.0,syn flood
2023-12-05 20:27:47,0.5,174,1579,150.49,1885.07,8.9,8,60,710.0,65514.0,syn flood
2023-12-05 20:27:49,0.0,174,1529,150.49,1885.07,8.9,8,58,710.0,67074.0,syn flood
2023-12-05 20:27:51,0.0,174,1664,150.49,1885.07,8.9,8,60,710.0,68094.0,syn flood
2023-12-05 20:27:53,0.3,174,1443,150.49,1885.07,8.9,8,60,554.0,63954.0,syn flood
2023-12-05 20:27:56,1.7,174,1328,150.49,1885.07,8.9,8,58,0.0,65640.0,syn flood
2023-12-05 20:27:58,0.3,175,1618,150.49,1885.07,8.9,8,59,554.0,66314.0,syn flood
2023-12-05 20:28:00,0.3,175,1240,150.49,1885.07,8.9,8,56,0.0,63780.0,syn flood
2023-12-05 20:28:02,0.3,175,1754,150.49,1885.07,8.9,8,58,1420.0,67248.0,syn flood
2023-12-05 20:28:04,0.2,175,327,150.49,1885.07,8.9,8,59,554.0,494.0,normal
2023-12-05 20:28:06,1.0,175,149,150.49,1885.07,8.9,8,56,0.0,0.0,normal
2023-12-05 20:28:08,0.2,175,384,150.49,1885.07,8.9,8,57,710.0,474.0,normal
2023-12-05 20:28:11,0.5,174,177,150.49,1885.07,8.9,8,56,440.0,60.0,normal
2023-12-05 20:28:13,0.5,174,214,150.49,1885.07,8.9,8,58,440.0,0.0,normal
2023-12-05 20:28:15,0.0,174,164,150.49,1885.07,8.9,8,54,0.0,60.0,normal
2023-12-05 20:28:17,0.7,174,323,150.49,1885.07,8.9,8,54,554.0,434.0,normal
2023-12-05 20:28:19,0.0,174,169,150.49,1885.07,8.9,8,56,0.0,0.0,normal
2023-12-05 20:28:21,0.0,174,584,150.49,1885.07,8.9,8,57,1420.0,948.0,normal
2023-12-05 20:28:24,0.2,174,485,150.49,1885.07,8.9,8,59,1420.0,1008.0,normal
2023-12-05 20:28:26,0.5,174,161,150.49,1885.07,8.9,8,55,0.0,60.0,normal
2023-12-05 20:28:28,0.0,174,318,150.49,1885.07,8.9,8,57,710.0,474.0,normal
2023-12-05 20:28:30,1.3,174,154,150.49,1885.07,8.9,8,57,0.0,0.0,normal
2023-12-05 20:28:32,0.2,174,342,150.49,1885.07,8.9,8,56,710.0,474.0,normal
2023-12-05 20:28:34,0.0,173,279,150.49,1885.07,8.9,8,57,312.0,350.0,normal
2023-12-05 20:28:36,0.0,173,356,150.49,1885.07,8.9,8,53,554.0,434.0,normal
2023-12-05 20:28:39,0.0,173,434,150.49,1885.07,8.9,8,54,554.0,474.0,normal
2023-12-05 20:28:41,1.0,173,226,150.49,1885.07,8.9,8,52,220.0,280.0,normal
2023-12-05 20:28:43,0.5,173,336,150.5,1885.07,8.9,8,54,554.0,434.0,normal
2023-12-05 20:28:45,0.0,173,148,150.5,1885.07,8.9,8,55,0.0,60.0,normal
2023-12-05 20:28:47,1.0,173,359,150.5,1885.07,8.9,8,52,710.0,474.0,normal
2023-12-05 20:28:49,0.0,173,168,150.5,1885.07,8.9,8,53,0.0,0.0,normal
2023-12-05 20:28:51,0.0,173,543,150.5,1885.07,8.9,8,52,1420.0,948.0,normal
2023-12-05 20:28:54,0.0,173,453,150.5,1885.07,8.9,8,54,1420.0,1008.0,normal
2023-12-05 20:28:56,1.5,173,298,150.5,1885.07,8.9,8,51,0.0,60.0,normal
2023-12-05 20:28:58,4.8,174,396,150.5,1885.07,8.9,8,53,710.0,474.0,normal
2023-12-05 20:29:00,1.5,174,265,150.5,1885.07,8.9,8,53,0.0,0.0,normal
2023-12-05 20:29:02,1.0,174,342,150.5,1885.07,8.9,8,54,0.0,0.0,normal
2023-12-05 20:29:04,0.0,173,431,150.5,1885.07,8.9,8,55,0.0,120.0,normal
2023-12-05 20:29:06,0.0,173,378,150.5,1885.07,8.9,8,53,710.0,474.0,normal
2023-12-05 20:29:09,0.0,173,550,150.5,1885.07,8.9,8,54,1264.0,908.0,normal
2023-12-05 20:29:11,0.8,173,232,150.5,1885.07,8.9,8,55,0.0,60.0,normal
2023-12-05 20:29:13,0.0,173,524,150.5,1885.07,8.9,8,57,710.0,474.0,normal
2023-12-05 20:29:15,1.3,173,170,150.5,1885.07,8.9,8,57,0.0,120.0,normal
2023-12-05 20:29:17,1.0,173,157,150.5,1885.07,8.9,8,55,0.0,0.0,normal
